"","date","obs","ws","visibility","air_temp","atmos_pres","dew_point","RH"
"701",2011-12-02,124.291666666667,1.50416666666667,3775,1.35208333333333,1016.4625,0.335416666666667,93.5952526040301
"702",2011-12-03,100.166666666667,1.35416666666667,3861.77083333333,1.13125,1014.8375,0.59375,96.3360329980932
"703",2011-12-04,21.8333333333333,4.69166666666667,16402.8125,7.77291666666667,1004.5875,4.49375,80.3250674033176
"704",2011-12-05,30.0416666666667,5.59583333333333,12475.1041666667,5.86458333333333,998.8875,3.46875,85.6512345210268
"705",2011-12-06,43.875,3.63125,13167.8125,1.2,1009.025,-1.1875,84.8898726854685
"706",2011-12-07,38.8333333333333,3.12291666666667,12276.7708333333,2.08333333333333,1007.35,-0.7,82.9805161554067
"707",2011-12-08,28.1666666666667,6.80833333333333,10987.9166666667,2.35625,1012.175,1.17916666666667,92.1152465568069
"708",2011-12-09,45.7083333333333,2.375,11749.7916666667,2.95208333333333,1012.7,1.14375,88.8782095510828
"709",2011-12-10,38.2916666666667,3.63125,10967.2916666667,2.55,1013.775,0.689583333333333,88.3679289545588
"710",2011-12-11,100.791666666667,2.23958333333333,8693.75,-1.05625,1021.0875,-2.9,88.1846460014475
"711",2011-12-12,159.75,1.82708333333333,5347.91666666667,-0.608333333333333,1015.7125,-1.73333333333333,92.5296334729487
"712",2011-12-13,151.75,0.98125,3062.5,2.20208333333333,1014.1125,1.75208333333333,97.070025937816
"713",2011-12-14,150.583333333333,1.1875,9660.20833333333,3.14166666666667,1011.9875,1.20833333333333,87.7774582321704
"714",2011-12-15,133.666666666667,1.63333333333333,9876.25,4.2125,1012.0375,1.80416666666667,84.9335650918647
"715",2011-12-16,115.375,2.33125,9888.4375,3.54166666666667,998.414285714286,-0.220833333333333,79.5407895878967
"716",2011-12-17,27.2916666666667,6.33541666666667,15308.5416666667,4.0375,990.0375,0.49375,78.4305179403835
"717",2011-12-18,33,5.57291666666667,12699.0625,1.63541666666667,1006.5125,-1.45208333333333,80.8583734235881
"718",2011-12-19,119.166666666667,0.902083333333333,9428.02083333333,-1.6875,1018.575,-3.56666666666667,87.5022669200837
"719",2011-12-20,286.166666666667,0.55625,1348.95833333333,-4.10416666666667,1015.5875,-4.60625,96.5313550364244
"720",2011-12-21,201.25,0.860416666666667,1772.91666666667,-5.01458333333333,1013,-5.3125,97.8171785835197
"721",2011-12-22,79.3333333333333,2.375,4564.58333333333,-0.702083333333333,1021.7125,-1.22708333333333,96.3502079848351
"722",2011-12-23,147.833333333333,0.21875,2632.29166666667,-1.36041666666667,1023.025,-2.0625,95.4023844604611
"723",2011-12-24,148.5,1.30625,2826.5625,1.84166666666667,1016.65,1.61458333333333,98.466436890738
"724",2011-12-25,45.375,4.14375,10969.5833333333,1.98541666666667,1029.2375,0.79375,92.0451454595596
"725",2011-12-26,47.125,4.1875,8971.35416666667,4.07916666666667,1034.0625,2.99583333333333,92.8578339691352
"726",2011-12-27,40.0416666666667,5.54375,10272.8125,5.9,1035.1875,5.07291666666667,94.6067777495521
"727",2011-12-28,74.8333333333333,1.74166666666667,5396.35416666667,3.79375,1030.1,3.24791666666667,96.4116612155786
"728",2011-12-29,101.5,3.01666666666667,8004.89583333333,0.88125,1019.5,-0.289583333333333,92.2824435704947
"729",2011-12-30,56.5416666666667,3.06041666666667,10724.2708333333,0.989583333333333,1008.375,-1.08541666666667,86.6110863102685
"730",2011-12-31,59.7916666666667,3.71458333333333,6142.08333333333,0.352083333333333,1014.3,0.0333333333333333,97.8082907216663
"731",2012-01-01,149.173913043478,1.20217391304348,4600,-1.43695652173913,1017.9,-2.04565217391304,95.9123979510867
"732",2012-01-02,110.333333333333,1.32291666666667,5514.58333333333,4.04583333333333,1013.45,2.62916666666667,91.3583198738095
"733",2012-01-03,110.208333333333,3.8125,9400.9375,4.09166666666667,1019.5375,2.35833333333333,88.9058099858635
"734",2012-01-04,31.125,4.99583333333333,13143.3333333333,5.55833333333333,1011.275,3,84.6177808386478
"735",2012-01-05,22.2083333333333,7.7,20058.5416666667,4,991.775,0.0416666666666667,75.9689058443043
"736",2012-01-06,15.875,7.49583333333333,11583.4375,2.21458333333333,999.042857142857,1.03125,92.2066173942362
"737",2012-01-07,46.5,3.57916666666667,16292.3958333333,0.6875,1013.59583333333,-1.66041666666667,84.6960974896405
"738",2012-01-08,41.75,3.20416666666667,7473.33333333333,2.09166666666667,1011.75416666667,1.68333333333333,97.2155104594645
"739",2012-01-09,47.2083333333333,2.83541666666667,8169.16666666667,1.72916666666667,1020.77083333333,1.09375,95.6910583459464
"740",2012-01-10,46.0416666666667,2.87708333333333,6038.02083333333,1.4875,1023.9125,1.11458333333333,97.4552016012507
"741",2012-01-11,51.4583333333333,4.61666666666667,7397.08333333333,2.87708333333333,1028.88333333333,1.91041666666667,93.5988021026482
"742",2012-01-12,39.4583333333333,5.69166666666667,14832.8125,5.26458333333333,1020.125,3.11041666666667,86.7164218844318
"743",2012-01-13,29.4583333333333,7.9625,14528.5416666667,1.15625,1010.65833333333,-0.8,87.2119777289257
"744",2012-01-14,31.8333333333333,7.15833333333333,10195.3125,-1.00416666666667,1011.98333333333,-2.79791666666667,88.191267202082
"745",2012-01-15,30.4166666666667,5.40208333333333,9531.45833333333,-2.43958333333333,1017.65416666667,-4.73125,84.6778474606524
"746",2012-01-16,64.75,3.50625,9528.64583333333,-4.45833333333333,1023.74583333333,-5.975,89.4624781717602
"747",2012-01-17,69.4166666666667,1.80416666666667,5976.25,-3.03333333333333,1023.77083333333,-4.34166666666667,91.0816524507101
"748",2012-01-18,95.5833333333333,2.18958333333333,4295.83333333333,-3.61458333333333,1027.775,-4.45416666666667,94.0865298244649
"749",2012-01-19,79.6666666666667,3.68333333333333,5141.5625,-0.152083333333333,1014.97083333333,-0.795833333333333,95.5618724148865
"750",2012-01-20,40.4166666666667,5.57708333333333,16388.5416666667,1.79166666666667,1007.6875,-0.445833333333333,85.7286296967135
"751",2012-01-21,50.875,3.71041666666667,9132.8125,0.185416666666667,1009.6875,-1.275,90.2945841630926
"752",2012-01-22,23.375,5.22708333333333,12011.1458333333,1.68541666666667,1001.3625,0.45625,91.9436707335957
"753",2012-01-23,37.8333333333333,4.58125,14795.9375,1.48333333333333,1008.6125,-0.34375,88.184442404432
"754",2012-01-24,78.3333333333333,1.8625,8828.22916666667,-0.0833333333333333,1016.2,-1.44791666666667,90.9627166046878
"755",2012-01-25,76.4583333333333,2.03125,9223.22916666667,-1.29375,1023.55416666667,-3.41041666666667,85.9446317810738
"756",2012-01-26,73.5,4.70625,7378.85416666667,-4.67708333333333,1026.1375,-6.64791666666667,86.4255917976555
"757",2012-01-27,178.041666666667,4.52083333333333,9135.3125,-11.7833333333333,1032.375,-14.23125,82.3678499073063
"758",2012-01-28,156.541666666667,3.83333333333333,6152.70833333333,-11.19375,1034.94583333333,-13.5916666666667,82.8468134491661
"759",2012-01-29,106.75,5.80833333333333,11435.3125,-11.04375,1037.475,-15.2166666666667,72.3566563689329
"760",2012-01-30,96.1666666666667,6.84583333333333,11256.875,-12.8770833333333,1039.34166666667,-16.1791666666667,76.6792113207993
"761",2012-01-31,93.1666666666667,5.74375,10149.0625,-13.4270833333333,1036.72083333333,-16.4958333333333,78.3093489804453
"762",2012-02-01,87.2083333333333,5.26041666666667,9237.29166666667,-15.7083333333333,1036.23333333333,-18.1770833333333,81.6905429757266
"763",2012-02-02,132.083333333333,1.75,6985.3125,-17.4166666666667,1036.23333333333,-20.1166666666667,79.9720910287353
"764",2012-02-03,216.913043478261,2.89791666666667,4029.16666666667,-18.6291666666667,1038.15833333333,-21.44375,78.9150163183735
"765",2012-02-04,180.958333333333,1.96666666666667,5875,-17.40625,1038.8,-20.7083333333333,75.9922439089725
"766",2012-02-05,89.5416666666667,2.57291666666667,7934.58333333333,-14.1833333333333,1037.04166666667,-17.5270833333333,76.3647865066602
"767",2012-02-06,91.3333333333333,3.32916666666667,4802.08333333333,-14.40625,1035.67916666667,-17.16875,79.8555099406996
"768",2012-02-07,NA,4.62916666666667,7124.89583333333,-10.9229166666667,1035.3125,-13.4958333333333,81.6352211149787
"769",2012-02-08,NA,2.4875,9631.25,-14.2145833333333,1039.19583333333,-17.6979166666667,75.611404411644
"770",2012-02-09,NA,2.72916666666667,3115.9375,-13.0041666666667,1032.775,-15.3020833333333,83.2654981601751
"771",2012-02-10,NA,1.63541666666667,8114.47916666667,-15.4895833333333,1039.49583333333,-18.2229166666667,80.2236559806791
"772",2012-02-11,NA,1.69375,3387.5,-17.4125,1037.00416666667,-20.5958333333333,77.1315486416992
"773",2012-02-12,NA,0.929166666666667,2170.83333333333,-16.5604166666667,1032.40416666667,-19.96875,76.2643339532693
"774",2012-02-13,NA,1.41875,2491.66666666667,-11.13125,1022.24583333333,-14.51875,77.1113673090426
"775",2012-02-14,NA,0.54375,3425,-6.15833333333333,1015.6125,-9.70833333333333,77.5457647719912
"776",2012-02-15,NA,5.54375,2654.16666666667,-4.06041666666667,994.3625,-4.975,93.579854239363
"777",2012-02-16,NA,4.15,5871.35416666667,-4.5375,1013.2,-6.84791666666667,84.328001321048
"778",2012-02-17,NA,3.4875,4061.04166666667,-1.64583333333333,1015.76666666667,-2.3,95.4175702485422
"779",2012-02-18,NA,3.29791666666667,7950.3125,0.627083333333333,1018.0375,-0.65,91.4482051054532
"780",2012-02-19,NA,2.25416666666667,4170.10416666667,-0.160416666666667,1016.4347826087,-1.53333333333333,91.4810540352845
"781",2012-02-20,NA,3.50208333333333,11835.1041666667,-0.56875,1030.49166666667,-3.65833333333333,80.9140618046027
"782",2012-02-21,NA,3.04166666666667,9151.97916666667,-2.975,1032.075,-6.57916666666667,78.298187371262
"783",2012-02-22,NA,4.26666666666667,10114.6875,1.94375,1029.48333333333,-0.620833333333333,83.6096003002849
"784",2012-02-23,NA,5.67291666666667,8761.45833333333,1.95625,1017.94583333333,0.133333333333333,88.5817220309751
"785",2012-02-24,NA,7.9625,5857.5,5.01458333333333,1015.20416666667,4.325,95.4144862916281
"786",2012-02-25,NA,8.59166666666667,20293.6458333333,4.5625,1013.52083333333,1.56041666666667,81.5658009290999
"787",2012-02-26,NA,6.125,20996.4583333333,1.425,1014.275,-2.88125,74.1540759575718
"788",2012-02-27,NA,4.65833333333333,22100.1041666667,-1.93958333333333,1022.36666666667,-6.84791666666667,70.0834909520713
"789",2012-02-28,NA,2.35,4068.75,-2.48541666666667,1017.46666666667,-3.49375,93.0178405455509
"790",2012-02-29,NA,3.43958333333333,21099.4791666667,5.69166666666667,1017.32083333333,1.21458333333333,74.8438613749209
"791",2012-03-01,NA,3.19166666666667,3468.75,4.91875,1022.85833333333,4.24583333333333,95.5329258498447
"792",2012-03-02,NA,4.76875,9478.64583333333,5.45833333333333,1023.225,3.63125,88.2269954326855
"793",2012-03-03,NA,4.36875,22137.5,2.46041666666667,1027.09583333333,-5.37291666666667,59.0652774229898
"794",2012-03-04,NA,0.989583333333333,13827.6041666667,-1.22916666666667,1026.77083333333,-5.42916666666667,75.277158889736
"795",2012-03-05,NA,2.11041666666667,13820,-3.01666666666667,1024.875,-7.625,72.9211790433107
"796",2012-03-06,NA,2.21875,19173.8541666667,-3.4125,1028.9125,-9.75416666666667,64.6083137668115
"797",2012-03-07,NA,1.31458333333333,11945.1041666667,-3.69375,1029.44166666667,-10.2520833333333,65.3859511560893
"798",2012-03-08,NA,2.46666666666667,10126.7708333333,-1.2,1023.20833333333,-6.53125,70.3431068108571
"799",2012-03-09,NA,2.8875,2810.41666666667,0.452083333333333,1034.96666666667,-0.15,95.8433556043652
"800",2012-03-10,NA,3.44375,6558.95833333333,1.83958333333333,1032.92916666667,-2.39583333333333,77.1213805343195
"801",2012-03-11,NA,6.19375,16378.9583333333,4.72291666666667,1020.95416666667,-1.19791666666667,70.357135682027
"802",2012-03-12,NA,3.34166666666667,6511.77083333333,1.85416666666667,1022.39166666667,-0.360416666666667,86.0647620038133
"803",2012-03-13,NA,3.78125,3593.75,4.95833333333333,1025.9125,4.25208333333333,95.3431472250927
"804",2012-03-14,NA,4.50208333333333,4084.6875,4.57708333333333,1025.69166666667,3.94583333333333,95.792468393038
"805",2012-03-15,NA,3.22291666666667,17981.5625,3.05,1030.3125,-1.19166666666667,75.3496211152112
"806",2012-03-16,NA,2.9875,7604.16666666667,5.0625,1025.27916666667,0.404166666666667,75.9457517946361
"807",2012-03-17,NA,1.50625,12466.6666666667,9.45416666666667,1020.1,0.358333333333333,60.7674584865294
"808",2012-03-18,NA,1.63958333333333,12483.3333333333,9.29583333333333,1015.97391304348,0.4625,60.8270877512839
"809",2012-03-19,NA,4.275,12621.0416666667,5.37083333333333,1023.05416666667,1.07083333333333,74.8991380079337
"810",2012-03-20,NA,3.93958333333333,13736.5625,5.70208333333333,1033.25,-1.26875,63.8989334527922
"811",2012-03-21,NA,4.20208333333333,11129.2708333333,7.83958333333333,1033.8875,2.18541666666667,68.6763771069032
"812",2012-03-22,NA,1.68958333333333,5558.33333333333,8.50625,1033.32083333333,5.05833333333333,80.1576947354393
"813",2012-03-23,NA,1.41666666666667,7125.9375,7.89375,1027.69166666667,2.61041666666667,74.977542603434
"814",2012-03-24,NA,0.725,4822.08333333333,8.11458333333333,1025.4125,3.74166666666667,77.2909623813288
"815",2012-03-25,NA,4.3375,15417.9166666667,9.10208333333333,1024.1875,0.877083333333333,62.9534844922963
"816",2012-03-26,NA,2.9375,24756.6666666667,4.74166666666667,1031.77916666667,-3.98541666666667,56.9751341496431
"817",2012-03-27,74.875,5.77916666666667,12550,8.45416666666667,1024.90909090909,0.26875,58.8050377504392
"818",2012-03-28,61.375,6.14583333333333,14577.6041666667,10.7791666666667,1020.58333333333,3.10625,61.6024176459949
"819",2012-03-29,42.7916666666667,7.90833333333333,13778.5416666667,7.93125,1008.6875,1.92083333333333,67.9335340147128
"820",2012-03-30,26.5833333333333,5.72708333333333,12871.4583333333,4.80416666666667,1004.975,2.53541666666667,86.068214338693
"821",2012-03-31,15.3333333333333,8.48125,13108.5416666667,4.06458333333333,999.329166666667,2.2125,88.0506173787823
"822",2012-04-01,29.4166666666667,6.1875,16223.75,1.5125,1009.9125,-1.67291666666667,80.3177559451096
"823",2012-04-02,44.2083333333333,6.90416666666667,23151.3541666667,5.92083333333333,1007.3,-0.564583333333333,63.9077543181085
"824",2012-04-03,83.25,3.12083333333333,10305.4166666667,6.70416666666667,1009.55,2.0125,74.436572094718
"825",2012-04-04,78.625,3.9875,14463.4375,12.2604166666667,1006.96666666667,5.29166666666667,67.3667053709486
"826",2012-04-05,71.4166666666667,3.55208333333333,4533.33333333333,6.36875,1015.1,5.14583333333333,92.0464259307947
"827",2012-04-06,34.2083333333333,2.93958333333333,6208.85416666667,4.1125,1009.70833333333,3.32083333333333,94.7011916485101
"828",2012-04-07,54.7083333333333,5.01666666666667,7328.85416666667,6.63958333333333,1001.5875,2.43958333333333,77.8379665255986
"829",2012-04-08,22.7916666666667,5.00625,16265.4166666667,0.814583333333333,1007.6375,-2.80208333333333,77.2945149422912
"830",2012-04-09,37.4583333333333,1.77708333333333,24287.2916666667,1.26041666666667,1013.01666666667,-8.13333333333333,53.8421704968473
"831",2012-04-10,73.7916666666667,1.58958333333333,17345.8333333333,5.98333333333333,1009.35833333333,-5.74375,49.8476075856401
"832",2012-04-11,69.9583333333333,2.94375,18415.9375,10.4145833333333,1001.03333333333,-0.129166666666667,52.2015616804868
"833",2012-04-12,57,3.31666666666667,17685.625,11.1291666666667,1000.325,4.65833333333333,67.9962693527662
"834",2012-04-13,39.8333333333333,3.74166666666667,18057.2916666667,10.7583333333333,1004.05,3.78333333333333,65.9365106430653
"835",2012-04-14,49.2083333333333,5.175,15446.7708333333,10.4833333333333,1001.8125,5.66041666666667,73.5660175531965
"836",2012-04-15,24.5416666666667,4.19166666666667,5547.91666666667,9.41041666666667,998.945833333333,8.67708333333333,95.2528682452422
"837",2012-04-16,28.4166666666667,4.48541666666667,8294.0625,7.76666666666667,1005.2625,6.41458333333333,91.371336555825
"838",2012-04-17,39.0833333333333,2.64375,21929.7916666667,6.07083333333333,1012.5625,-1.66458333333333,59.8843611677582
"839",2012-04-18,65.2916666666667,4.2625,17105.7291666667,7.32291666666667,1003.35,2.19583333333333,72.0134151703851
"840",2012-04-19,70.5833333333333,1.95208333333333,12857.2916666667,10.3708333333333,996.709090909091,5.59791666666667,74.6057899065165
"841",2012-04-20,74.5,1.69791666666667,17583.6458333333,12.2020833333333,997.058333333333,4.7375,65.2160907642734
"842",2012-04-21,46.8333333333333,1.85416666666667,12827.3958333333,10.63125,1003.85416666667,7.11041666666667,81.0938923876534
"843",2012-04-22,43.625,1.99791666666667,15382.8125,10.20625,1006.85,5.65625,76.890442357129
"844",2012-04-23,29.3333333333333,2.67916666666667,20698.6458333333,10.7354166666667,1008.8625,4.46041666666667,68.7771797147765
"845",2012-04-24,49.4583333333333,2.48541666666667,18728.75,11.4145833333333,1003.90416666667,5.8875,71.8306658816821
"846",2012-04-25,32.7916666666667,4.12291666666667,28028.0208333333,11.2833333333333,1007.84166666667,4.24791666666667,64.1209417016002
"847",2012-04-26,51.7826086956522,2.45416666666667,22450,13.6229166666667,1014.04166666667,4.38958333333333,59.6092824919104
"848",2012-04-27,55.625,1.31875,22658.3333333333,16.70625,1018.79583333333,7.3625,59.5531736416511
"849",2012-04-28,44.5416666666667,1.37916666666667,17033.3333333333,18.6625,1020.95833333333,9.86875,61.2614009789696
"850",2012-04-29,48.9166666666667,3.19791666666667,24325,20.65,1015.88333333333,6.93958333333333,47.6652622745619
"851",2012-04-30,61.1666666666667,1.70416666666667,21408.3333333333,20.7208333333333,1015.00833333333,6.575,46.2142024048095
"852",2012-05-01,72.7083333333333,1.76041666666667,22649.0625,20.9583333333333,1015.83333333333,8.96875,51.6543834786647
"853",2012-05-02,68.625,1.40208333333333,18662.2916666667,19.7145833333333,1013.62083333333,10.88125,59.5576987417073
"854",2012-05-03,54.0833333333333,1.47083333333333,16058.125,17.5708333333333,1008.12916666667,11.39375,70.05186138769
"855",2012-05-04,51.9166666666667,2.89375,7059.6875,14.8979166666667,1005.08333333333,13.4875,91.4506092449904
"856",2012-05-05,34.125,1.96041666666667,18294.8958333333,17.0083333333333,1005.5875,9.85416666666667,67.8385377871321
"857",2012-05-06,25.1666666666667,4.2125,22952.2916666667,15.73125,1008.39583333333,10.2270833333333,72.4389221417566
"858",2012-05-07,34.5,2.57291666666667,13797.9166666667,9.70833333333333,1016.64347826087,7.91458333333333,88.8389535926807
"859",2012-05-08,47.5,3.02083333333333,17041.7708333333,9.13333333333333,1021.08333333333,5.06666666666667,76.5494651822246
"860",2012-05-09,68.0416666666667,2.59375,16578.4375,12.9833333333333,1020.68333333333,7.6125,73.3612035751713
"861",2012-05-10,60.25,1.14166666666667,18756.1458333333,18.25,1023.32916666667,10.2104166666667,65.3743833556049
"862",2012-05-11,56.9583333333333,1.75,18700,20.075,1023.27916666667,11.8604166666667,63.8750997463268
"863",2012-05-12,40.6363636363636,2.82916666666667,17681.4583333333,12.5395833333333,1022.95,9.93958333333333,84.7067636755084
"864",2012-05-13,25.7083333333333,3.125,23907.0833333333,8.18541666666667,1026.475,3.47083333333333,73.469720286962
"865",2012-05-14,40,4.34375,23189.0625,10.5458333333333,1020.85833333333,3.59375,64.8852915668187
"866",2012-05-15,43.0833333333333,2.525,18731.1458333333,9.94375,1011.80416666667,7.23541666666667,83.7420899291972
"867",2012-05-16,55.4166666666667,4.71041666666667,13512.8125,10.94375,1010.1375,6.95625,77.4263324455639
"868",2012-05-17,36.6666666666667,5.70416666666667,28141.7708333333,9.17083333333333,1017.72083333333,0.71875,57.3140313985919
"869",2012-05-18,48.7083333333333,3.225,20527.7083333333,9.04791666666667,1020.30416666667,1.36875,62.2990000501072
"870",2012-05-19,46.75,2.75416666666667,19978.4375,14.2854166666667,1018.00416666667,7.25625,66.2983965570277
"871",2012-05-20,36.6666666666667,3.44166666666667,22688.8541666667,18.7520833333333,1013.24583333333,11.0208333333333,64.8893984589699
"872",2012-05-21,52.0416666666667,3.66875,22022.1875,20.66875,1008.94166666667,11.8416666666667,61.7543419895529
"873",2012-05-22,88.9583333333333,4.90416666666667,19467.1875,21.25,1007.87916666667,12.2520833333333,60.1055339670533
"874",2012-05-23,67.6818181818182,4.525,24173.5416666667,21.85,1014.05833333333,10.5895833333333,52.121681488597
"875",2012-05-24,52.9130434782609,4.39473684210526,28311.7105263158,18.3815789473684,1019.90588235294,10.5342105263158,61.7983560467957
"876",2012-05-25,69.2083333333333,4.15833333333333,27131.5625,15.0916666666667,1022.545,4.51666666666667,51.1396926771303
"877",2012-05-26,55.375,2.27916666666667,23783.2291666667,14.6125,1020.9,3.88125,51.3896079838017
"878",2012-05-27,40.1666666666667,1.65208333333333,20885.7291666667,13.5020833333333,1018.71739130435,6,64.1464718169702
"879",2012-05-28,40.5,1.54791666666667,18175.9375,14.1083333333333,1013.16666666667,9.80833333333333,77.2530354068127
"880",2012-05-29,48.875,2.03333333333333,11326.0416666667,16.7854166666667,1010.43333333333,8.4125,62.9610494557741
"881",2012-05-30,38.1666666666667,3.54791666666667,20479.8958333333,17.0354166666667,1013.99473684211,6.88958333333333,53.2289290674011
"882",2012-05-31,35.4583333333333,3.18333333333333,22723.0208333333,15.2729166666667,1016.53043478261,6.86041666666667,58.9317646437467
"883",2012-06-01,22.0833333333333,4.70625,17880.7291666667,12.8229166666667,1009.02727272727,10.2520833333333,84.9714417437765
"884",2012-06-02,21.0416666666667,4.63333333333333,23523.75,11.6958333333333,1013.79523809524,4.75416666666667,64.7369976817955
"885",2012-06-03,23.8333333333333,1.45833333333333,17224.375,15.0125,1009.84,9.40416666666667,71.0514425935206
"886",2012-06-04,26.375,3.17916666666667,13412.5,16.1895833333333,1008.5347826087,13.2041666666667,83.3719077886001
"887",2012-06-05,24.125,2.03541666666667,10218.8541666667,12.8520833333333,1011.33636363636,11.4458333333333,91.448341789324
"888",2012-06-06,35.5833333333333,2.19375,13054.7916666667,13.1458333333333,1013.13913043478,9.48125,79.3751208570312
"889",2012-06-07,24.4166666666667,2.35208333333333,19187.1875,17.06875,1009.78095238095,11.41875,71.8526284475471
"890",2012-06-08,24.125,2.80833333333333,20960,20.2416666666667,1008.72608695652,14.0270833333333,69.9479217114896
"891",2012-06-09,26.375,2.59166666666667,14450.8333333333,17.9395833333333,1013.79565217391,14.91875,83.2050435615526
"892",2012-06-10,25.4166666666667,2.27708333333333,15234.1666666667,18.0645833333333,1010.12916666667,14.6041666666667,81.489871151314
"893",2012-06-11,35.5,2.02916666666667,8838.4375,14.78125,1005.54166666667,13.025,89.4877753518343
"894",2012-06-12,33.4166666666667,1.79166666666667,10412.5,15.4604166666667,1003.67083333333,13.4,88.7784742087919
"895",2012-06-13,19.2083333333333,4.17916666666667,12283.9583333333,15.4729166666667,1003.82941176471,13.775,89.9729060524527
"896",2012-06-14,21.5,2.79375,8856.14583333333,14.2229166666667,1016.38571428571,12.9625,92.2823841104788
"897",2012-06-15,31,1.84583333333333,19286.7708333333,15.3895833333333,1022.03157894737,9.9,72.4569896157056
"898",2012-06-16,34.0416666666667,1.58958333333333,20993.75,20.7729166666667,1020.00416666667,13.0395833333333,65.7234950700846
"899",2012-06-17,22.2916666666667,2.2125,22677.5,22.80625,1020.5,14.9354166666667,64.4640179354864
"900",2012-06-18,36.7916666666667,2.49166666666667,21181.1458333333,23.9291666666667,1018.90833333333,18.1375,72.0264615546258
"901",2012-06-19,30.5416666666667,2.99375,16138.4375,23.2479166666667,1018.51176470588,17.3958333333333,71.3310455528852
"902",2012-06-20,31.1739130434783,3.42291666666667,14121.3541666667,23.2479166666667,1014.55,17.8479166666667,72.8787898997932
"903",2012-06-21,30.5,2.28125,10832.7083333333,22.6958333333333,1009.5875,18.6104166666667,79.6978136550381
"904",2012-06-22,29.875,2.80625,9197.5,18.9895833333333,1016.83076923077,16.6145833333333,86.7209643689901
"905",2012-06-23,29.25,2.32291666666667,15211.5625,18.53125,1022.20833333333,12.73125,73.2943540316464
"906",2012-06-24,19.0416666666667,1.38333333333333,24933.2291666667,19.5104166666667,1018.0125,11.2145833333333,62.8257851340205
"907",2012-06-25,14.1666666666667,3.27916666666667,24505.5208333333,17.1916666666667,1011.77083333333,12.875,76.6618397396504
"908",2012-06-26,24.8333333333333,5.75625,28556.3541666667,14.9,1016.46956521739,9.04166666666667,69.1184335141113
"909",2012-06-27,25.875,4.44583333333333,24190.9375,16.4375,1018.04347826087,9.23333333333333,64.5308748922105
"910",2012-06-28,22.7083333333333,2.26666666666667,15202.9166666667,17.84375,1014.4625,14.0354166666667,79.7096104948345
"911",2012-06-29,25.375,1.39166666666667,17689.375,21.2583333333333,1014.70416666667,14.575,69.1922059875272
"912",2012-06-30,25.625,1.38125,20480.4166666667,24.8395833333333,1014.525,17.6375,67.3753968489441
"913",2012-07-01,52.4583333333333,2.06666666666667,18425.5208333333,26.6833333333333,1014.325,18.5208333333333,64.3074648346771
"914",2012-07-02,36.75,3.60625,24401.0416666667,24.1625,1019.20833333333,18.3208333333333,70.6300456160688
"915",2012-07-03,56.625,2.81041666666667,14588.5416666667,24.14375,1015.77916666667,19.0625,76.2074239983772
"916",2012-07-04,47.375,1.4875,13292.0833333333,21.0520833333333,1014.94166666667,18.0729166666667,84.2204836231826
"917",2012-07-05,68.5833333333333,2.66041666666667,16818.6458333333,24.16875,1012.3347826087,17.9375,71.1675215317378
"918",2012-07-06,67.875,2.05416666666667,18226.7708333333,24.93125,1011.24583333333,16.9854166666667,64.7576745918887
"919",2012-07-07,46.7083333333333,1.10625,18755.2083333333,24.775,1011.43333333333,17.3125,66.5262159067291
"920",2012-07-08,40.5,2.81666666666667,15657.8125,23.1770833333333,1010.9,18.1645833333333,74.9778312427846
"921",2012-07-09,36.75,2.48958333333333,19712.3958333333,22.0104166666667,1012.04210526316,14.9729166666667,66.8850290014396
"922",2012-07-10,44.0833333333333,1.27083333333333,21953.75,22.5354166666667,1013.33181818182,13.3833333333333,60.6136554192061
"923",2012-07-11,42.875,1.45625,17255.8333333333,20.7270833333333,1013.15882352941,14.5520833333333,71.7248983712201
"924",2012-07-12,44.1666666666667,4.00833333333333,18811.9791666667,18.5,1012.93043478261,12.9395833333333,73.4189293137326
"925",2012-07-13,27.5,1.50208333333333,16976.4583333333,14.3,1014.41578947368,10.6020833333333,79.9125646263123
"926",2012-07-14,27.2916666666667,2.74375,19998.9583333333,17.025,1009.4125,12.4833333333333,78.3530264262297
"927",2012-07-15,18.875,3.1,23918.2291666667,17.2770833333333,1012.64166666667,11.9416666666667,73.8722346382482
"928",2012-07-16,26.6666666666667,3.10625,16706.3541666667,14.3291666666667,1019.78695652174,11.9375,86.5298619724441
"929",2012-07-17,31.125,3.80208333333333,16324.375,14.1895833333333,1018.90833333333,12.08125,87.7993809808401
"930",2012-07-18,36.9583333333333,4.58333333333333,21844.4791666667,16.4395833333333,1016.96666666667,12.3520833333333,78.3044334850397
"931",2012-07-19,48.0416666666667,4.63333333333333,21399.0625,20.33125,1009.06666666667,12.7,65.6512522239674
"932",2012-07-20,29.1666666666667,3.5375,24363.3333333333,18.54375,1013.28333333333,11.1583333333333,64.2265921100901
"933",2012-07-21,27.6666666666667,1.18958333333333,10213.5416666667,15.65625,1017.30833333333,13.5645833333333,87.8209101752324
"934",2012-07-22,17.1666666666667,2.31458333333333,26450.4166666667,16.46875,1023.01304347826,7.91041666666667,59.6285437589193
"935",2012-07-23,35.2083333333333,3.20625,23387.5,17.5583333333333,1027.75416666667,8.39166666666667,59.2753028526337
"936",2012-07-24,48.7083333333333,5.07916666666667,23700,20.7020833333333,1022.54166666667,12.8833333333333,63.4099076900464
